,trial_date,customer_name,utm,display_price,company_id
8625,2020-08-06,Eric Richard,google,13,
8626,2020-08-06,Michael Liu,organic,17,832.0
8627,2020-08-06,Shawn Boyle,google,19,
8628,2020-08-06,Kimberly Bird,organic,38,
8629,2020-08-06,Adrienne Short,linkedin,41,
8630,2020-08-06,Jacob Foster,organic,44,831.0
8631,2020-08-07,James Matthews,linkedin,26,
8632,2020-08-07,Manuel Craig,email_footer,10,
8633,2020-08-07,James Mitchell,facebook,29,
8634,2020-08-07,Abigail Rodriguez,organic,9,
8635,2020-08-07,Craig Shaw,facebook,14,
8636,2020-08-07,Bryan Wolfe,organic,45,833.0
8637,2020-08-07,Bradley Jones,organic,31,834.0
8638,2020-08-07,Tony Morales,email_footer,16,
8639,2020-08-07,Tammy Mendoza,facebook,20,
8640,2020-08-08,Brian Ramsey,organic,45,
8641,2020-08-08,Michael Mckinney,facebook,47,
8642,2020-08-08,Scott Richards,linkedin,21,
8643,2020-08-08,Clifford Singleton,organic,15,836.0
8644,2020-08-08,Amber Cooke,linkedin,43,
8645,2020-08-08,Allison Glover,email_footer,34,
8646,2020-08-08,Charles Wilson,email_footer,28,
8647,2020-08-08,Gina Young,facebook,39,
8648,2020-08-08,Zachary Serrano,email_footer,25,
8649,2020-08-08,Steven Reyes,organic,35,835.0
8650,2020-08-09,Vanessa Brown,facebook,26,
8651,2020-08-09,Kristen Brown,organic,48,
8652,2020-08-09,Terry Reyes,facebook,28,
8653,2020-08-09,Alison Meyers,google,25,
8654,2020-08-09,Kyle Lee,email_footer,12,
8655,2020-08-09,Anthony Garcia,facebook,43,
8656,2020-08-09,Robert Atkinson MD,google,15,838.0
8657,2020-08-09,Christopher Vaughan,organic,22,837.0
8658,2020-08-09,Rebecca Carey,organic,44,
8659,2020-08-10,Christopher Ramirez,organic,20,
8660,2020-08-10,Stephanie Cox,email_footer,46,
8661,2020-08-10,Anna Swanson,facebook,11,
8662,2020-08-10,Janet Frazier,linkedin,13,
8663,2020-08-10,Stephanie Dixon,email_footer,34,
8664,2020-08-10,James Fuller,organic,30,839.0
8665,2020-08-10,Sheena Huff PhD,google,9,840.0
8666,2020-08-10,Peter Brewer,organic,39,841.0
8667,2020-08-11,Shelby Miranda,linkedin,25,
8668,2020-08-11,Matthew Williams,google,16,842.0
8669,2020-08-11,Wendy Dickerson,linkedin,44,
8670,2020-08-11,Blake Gutierrez,email_footer,27,
8671,2020-08-11,Mark Williams,linkedin,24,
8672,2020-08-11,Danny Wilson,organic,34,843.0
8673,2020-08-11,Taylor Davis,organic,43,
8674,2020-08-11,Christy Jones,google,23,
8675,2020-08-11,Laura Hunt,organic,38,
8676,2020-08-12,Robin Dunn,organic,37,846.0
8677,2020-08-12,Amy Silva,facebook,10,
8678,2020-08-12,Samantha Sanchez,organic,9,845.0
8679,2020-08-12,Gina Fuentes,linkedin,13,847.0
8680,2020-08-12,Alicia Eaton,google,13,844.0
8681,2020-08-12,Andre Jordan,organic,13,848.0
8682,2020-08-12,Emma White DDS,linkedin,39,
8683,2020-08-12,Robin Turner,email_footer,23,
8684,2020-08-12,Cody Harris,linkedin,47,
8685,2020-08-13,Suzanne Anderson,organic,23,
8686,2020-08-13,Gary Jackson,google,10,
8687,2020-08-13,Maria Mclean,google,31,
8688,2020-08-13,Heather Mccann,facebook,22,
8689,2020-08-13,Matthew Hughes,email_footer,19,
8690,2020-08-13,Jesse Carpenter,email_footer,17,
8691,2020-08-14,Adam Long,email_footer,17,
8692,2020-08-14,Cassandra Berry,linkedin,31,
8693,2020-08-14,Andrew Reed,linkedin,41,
8694,2020-08-14,Lisa Green,google,32,
8695,2020-08-14,Donald Rivas,google,42,
8696,2020-08-14,Theresa Myers,organic,43,
8697,2020-08-14,Curtis Hogan,organic,34,
8698,2020-08-14,Kristen Bautista,email_footer,21,
8699,2020-08-14,Alexis Joyce,organic,49,
8700,2020-08-15,Melanie Daniels,facebook,40,
8701,2020-08-15,Jennifer Miller,linkedin,9,
8702,2020-08-15,Todd Cunningham,linkedin,23,
8703,2020-08-15,Krystal Jenkins,google,20,
8704,2020-08-15,Danny Kelley,email_footer,35,
8705,2020-08-15,Jeffery Hartman,facebook,47,
8706,2020-08-16,Kathy Carpenter MD,organic,12,
8707,2020-08-16,Lisa Jacobs,google,36,
8708,2020-08-16,Daniel Smith,organic,49,849.0
8709,2020-08-16,Tracey Harris,organic,18,
8710,2020-08-16,Daniel Nichols,google,46,
8711,2020-08-16,Molly Jones,google,48,
8712,2020-08-16,Danielle Green MD,organic,22,
8713,2020-08-16,James Gray,google,9,850.0
8714,2020-08-16,Melissa Stuart,facebook,19,
8715,2020-08-16,Jason Aguilar,email_footer,23,
8716,2020-08-16,Julie Gutierrez,google,30,
8717,2020-08-17,Stephanie Taylor,facebook,12,
8718,2020-08-17,Jillian Ferguson,google,22,
8719,2020-08-17,Richard Fisher,email_footer,40,
8720,2020-08-18,Jennifer Solomon,email_footer,31,
8721,2020-08-18,Jason Wilson,organic,25,
8722,2020-08-18,Randall Delacruz,linkedin,41,
8723,2020-08-18,Bryan Quinn,email_footer,48,
8724,2020-08-18,Tyler Cook,organic,13,851.0
8725,2020-08-18,Jonathan Ashley,facebook,31,
8726,2020-08-18,Gloria Lewis,organic,16,
8727,2020-08-18,Michael Banks,linkedin,49,
8728,2020-08-19,Stephanie Smith,organic,44,856.0
8729,2020-08-19,Melissa Adams,organic,17,855.0
8730,2020-08-19,Catherine Jensen,linkedin,10,
8731,2020-08-19,Helen Mclaughlin,google,21,
8732,2020-08-19,Richard Greene,organic,47,
8733,2020-08-19,Jennifer Young,linkedin,13,
8734,2020-08-19,Leah Young,google,29,
8735,2020-08-19,Calvin Smith,linkedin,31,
8736,2020-08-19,Kevin Johnson,organic,33,
8737,2020-08-19,Adam Haynes,google,18,852.0
8738,2020-08-19,James Watson,organic,16,853.0
8739,2020-08-19,Randy Elliott,organic,38,854.0
8740,2020-08-20,Katherine Roberts,organic,21,
8741,2020-08-20,Margaret Moreno,facebook,32,
8742,2020-08-20,Valerie Ward,linkedin,19,
8743,2020-08-20,Mrs. Danielle Sanchez MD,email_footer,47,
8744,2020-08-20,Amber Brown,email_footer,46,
8745,2020-08-21,Brent Wilkinson,facebook,45,
8746,2020-08-21,Joan Lewis,organic,43,
8747,2020-08-21,Eric Daniel,organic,29,
8748,2020-08-21,Joseph Kirby,facebook,31,
8749,2020-08-21,Levi Williams,organic,12,859.0
8750,2020-08-21,Daniel Kennedy,google,43,
8751,2020-08-21,Alison Hansen,google,45,
8752,2020-08-21,Shane Huffman,organic,14,858.0
8753,2020-08-21,William Chambers,organic,24,
8754,2020-08-21,Larry Ramirez,facebook,26,
8755,2020-08-21,Thomas Stephenson,google,44,
8756,2020-08-21,Todd Bond,google,19,857.0
8757,2020-08-21,Elizabeth Ramos,organic,12,860.0
8758,2020-08-21,Mrs. Samantha Wood,facebook,43,
8759,2020-08-21,Holly Rodriguez,facebook,42,
8760,2020-08-21,Marcus Haynes,linkedin,33,
8761,2020-08-21,Ashley Leon,google,46,
8762,2020-08-22,William Davenport,email_footer,32,
8763,2020-08-22,Dustin Fuller,organic,12,861.0
8764,2020-08-22,Elaine Banks,organic,40,
8765,2020-08-22,Regina Dalton,google,47,
8766,2020-08-22,Nicole Patterson,linkedin,30,
8767,2020-08-23,Toni Peterson,google,29,
8768,2020-08-23,Jamie Wong,linkedin,34,
8769,2020-08-23,Jessica Spencer,facebook,42,
8770,2020-08-23,Alicia Hale,organic,44,
8771,2020-08-23,Gregory Mason,google,16,
8772,2020-08-24,David Johnson,google,24,
8773,2020-08-24,Amanda Medina,google,14,
8774,2020-08-24,Kathy Anderson,google,38,
8775,2020-08-24,Daniel Fernandez,google,15,
8776,2020-08-24,Thomas Bell,linkedin,15,862.0
8777,2020-08-24,Logan Reynolds,facebook,24,
8778,2020-08-24,Caleb Harris,facebook,18,
8779,2020-08-24,John Alvarez,organic,14,863.0
8780,2020-08-24,Derek Fields,facebook,45,
8781,2020-08-24,Barbara Robinson,email_footer,13,
8782,2020-08-24,Kathryn Mason,linkedin,25,
8783,2020-08-24,Erik Barber,linkedin,27,
8784,2020-08-24,Todd Zhang,email_footer,21,
8785,2020-08-24,Michelle Norton,google,18,
8786,2020-08-25,Timothy Clark,email_footer,17,
8787,2020-08-25,David Obrien,google,14,864.0
8788,2020-08-25,Tina Brown,organic,27,865.0
8789,2020-08-25,Cynthia Jones,organic,37,
8790,2020-08-25,Judy Gomez,email_footer,27,
8791,2020-08-25,Gavin Lewis,facebook,20,
8792,2020-08-26,Lawrence Holmes,organic,36,866.0
8793,2020-08-26,Mary Fox,google,17,
8794,2020-08-26,Alejandra Russell,email_footer,25,
8795,2020-08-26,Jennifer Sweeney,facebook,45,
8796,2020-08-26,Bailey Williams,organic,34,
8797,2020-08-26,Patricia Lewis,linkedin,12,
8798,2020-08-27,Rebecca Morgan,organic,45,
8799,2020-08-27,Jason Phillips,linkedin,14,
8800,2020-08-27,Timothy Jackson,organic,35,
8801,2020-08-27,James Taylor,organic,37,
8802,2020-08-27,Jose Benitez,linkedin,46,
8803,2020-08-27,Mary Martinez,linkedin,19,869.0
8804,2020-08-27,Lisa Smith,organic,15,868.0
8805,2020-08-27,Leah Bond,google,22,
8806,2020-08-27,Brandi Clark,organic,28,867.0
8807,2020-08-27,Michelle Taylor,google,40,
8808,2020-08-28,Deborah Chang,organic,46,872.0
8809,2020-08-28,John Farrell,facebook,24,
8810,2020-08-28,Cassidy Mccoy,organic,14,871.0
8811,2020-08-28,Kristin West,facebook,37,
8812,2020-08-28,Garrett Reid,facebook,32,
8813,2020-08-28,Andrea Harvey,facebook,17,
8814,2020-08-28,Kevin Parks,email_footer,35,
8815,2020-08-28,Brian Myers,google,35,
8816,2020-08-28,Laurie Schmidt,facebook,45,
8817,2020-08-28,Jerry Gillespie,google,14,
8818,2020-08-28,Ryan Franco,organic,45,
8819,2020-08-28,Sierra Ramirez,organic,18,870.0
8820,2020-08-29,Christine Mendez,google,14,873.0
8821,2020-08-29,Jennifer Morrison,organic,43,
8822,2020-08-29,William Ramos,organic,12,
8823,2020-08-29,Travis Alexander,organic,36,
8824,2020-08-29,Mr. David Jones,linkedin,15,
8825,2020-08-29,Brandi Martinez,facebook,28,
8826,2020-08-29,Andrew Hall,facebook,23,
8827,2020-08-30,Melanie Gardner,linkedin,32,
8828,2020-08-30,Kimberly Booker,google,13,876.0
8829,2020-08-30,Sandy Smith,linkedin,46,
8830,2020-08-30,Walter Young,google,18,875.0
8831,2020-08-30,Ronald Mitchell,facebook,27,
8832,2020-08-30,Elizabeth Harmon,email_footer,16,
8833,2020-08-30,Phillip Murphy,organic,27,
8834,2020-08-30,Laura Powers,organic,21,
8835,2020-08-30,Terri Williams,email_footer,30,
8836,2020-08-30,Stacy Mcdowell,linkedin,30,
8837,2020-08-30,Ashley Evans,organic,30,874.0
8838,2020-08-31,Ellen Williams,email_footer,39,
8839,2020-08-31,Darin Hall,organic,40,877.0
8840,2020-08-31,Sandra Huerta,linkedin,47,
8841,2020-08-31,Lance Green,google,13,
8842,2020-09-01,Lauren Kelly,organic,16,879.0
8843,2020-09-01,Cindy Sawyer,google,34,
8844,2020-09-01,Derrick Ware,organic,29,
8845,2020-09-01,Tina Mathews,facebook,26,
8846,2020-09-01,Amber Morrow,organic,27,878.0
8847,2020-09-01,Amy Giles,linkedin,34,
8848,2020-09-01,Taylor Carson,linkedin,20,
8849,2020-09-01,Dawn Meyer,google,31,
8850,2020-09-02,Rebecca Paul,organic,23,
8851,2020-09-02,Gabriel Cunningham,google,34,
8852,2020-09-02,Melissa Reed,linkedin,15,
8853,2020-09-02,Derrick Thompson,organic,27,880.0
8854,2020-09-02,Rachel Henson,email_footer,20,
8855,2020-09-02,Megan Fisher,facebook,44,
8856,2020-09-02,Jerry Cox,linkedin,17,
8857,2020-09-02,Sean Edwards,facebook,33,
8858,2020-09-02,Jessica Sexton,facebook,33,
8859,2020-09-03,Nicholas Clark,facebook,43,
8860,2020-09-03,Olivia Fox,linkedin,23,
8861,2020-09-03,Shawn Perez,email_footer,39,
8862,2020-09-03,Alison Smith,email_footer,31,
8863,2020-09-04,Michael Jordan,organic,39,883.0
8864,2020-09-04,Tara Hanson,organic,15,884.0
8865,2020-09-04,Jonathan Bauer,linkedin,15,
8866,2020-09-04,Matthew Cannon,organic,24,881.0
8867,2020-09-04,Mackenzie Flynn,organic,9,882.0
8868,2020-09-05,Tina Greer,email_footer,19,
8869,2020-09-05,Zachary Sandoval,email_footer,40,
8870,2020-09-05,Brian Lewis,linkedin,47,
8871,2020-09-05,Kurt Mullins,organic,26,886.0
8872,2020-09-05,Stephanie Romero,google,29,885.0
8873,2020-09-05,William Cordova,facebook,44,
8874,2020-09-05,Mark Scott,organic,42,
8875,2020-09-06,Allen Schwartz,google,48,
8876,2020-09-06,Sarah Evans,facebook,21,
8877,2020-09-06,Nicholas Porter,google,21,
8878,2020-09-06,Mathew Williams,organic,10,887.0
8879,2020-09-06,Sheryl Lawson,google,32,
8880,2020-09-06,Stephanie Miller,facebook,46,
8881,2020-09-06,Tammy Williams,facebook,12,
8882,2020-09-06,David Rogers,email_footer,22,
8883,2020-09-06,Kimberly Fletcher,linkedin,11,
8884,2020-09-07,Erin Bond,email_footer,32,
8885,2020-09-07,Linda Dominguez,facebook,28,
8886,2020-09-07,Jennifer Shepard,facebook,49,
8887,2020-09-07,Diane Castaneda,facebook,20,
8888,2020-09-07,Karen Mckenzie,email_footer,20,
8889,2020-09-07,Nicole Ross,email_footer,45,
8890,2020-09-07,Angela Smith,email_footer,24,
8891,2020-09-08,Jacob Barnett,google,28,
8892,2020-09-08,Jasmine Stewart,google,25,
8893,2020-09-08,Kelly Rogers,organic,37,888.0
8894,2020-09-08,Tiffany Bender,linkedin,32,
8895,2020-09-08,Kevin Johnson,facebook,45,
8896,2020-09-08,Dr. Richard Wilkins MD,email_footer,30,
8897,2020-09-09,Samantha Tapia,email_footer,40,
8898,2020-09-09,Aaron Mccormick,organic,21,
8899,2020-09-09,Mary Ball,facebook,49,
8900,2020-09-09,Betty Jones,email_footer,12,
8901,2020-09-09,Adam Lowe,email_footer,45,
8902,2020-09-09,Rebecca Vaughan,organic,27,
8903,2020-09-09,Kayla Williams,google,30,
8904,2020-09-09,Karen Cunningham,facebook,40,
8905,2020-09-10,Anthony Smith,facebook,39,
8906,2020-09-10,Leah Buchanan,linkedin,48,
8907,2020-09-10,Nicole Anderson,email_footer,24,
8908,2020-09-10,Jennifer Mason,email_footer,14,
8909,2020-09-10,Wesley Campos,email_footer,13,
8910,2020-09-10,John Mills,facebook,24,
8911,2020-09-10,Michael Short,email_footer,34,
8912,2020-09-10,Kirk Walker,organic,28,889.0
8913,2020-09-10,Courtney Bryan,facebook,35,
8914,2020-09-10,Craig Hawkins,organic,34,
8915,2020-09-11,Darrell Graham,organic,19,
8916,2020-09-11,Elijah Thompson,facebook,31,
8917,2020-09-11,Traci Alexander,google,24,
8918,2020-09-11,Daniel Townsend,email_footer,10,
8919,2020-09-11,Todd Moore,facebook,45,
8920,2020-09-11,Troy Stuart,organic,49,
8921,2020-09-12,Wayne Porter,google,39,
8922,2020-09-12,Andrew Brock,linkedin,14,
8923,2020-09-12,Jeremy Robertson,organic,38,890.0
8924,2020-09-12,Russell Lawson,google,29,
8925,2020-09-13,Justin Payne,google,18,896.0
8926,2020-09-13,Laura Bowman,organic,43,895.0
8927,2020-09-13,Mark Hubbard,linkedin,33,
8928,2020-09-13,James Bell,google,12,894.0
8929,2020-09-13,David Lucas,google,13,893.0
8930,2020-09-13,James Potter,facebook,11,
8931,2020-09-13,Gabriela Ross,organic,16,891.0
8932,2020-09-13,Jennifer Martinez,linkedin,39,
8933,2020-09-13,Ricky Sims,linkedin,27,
8934,2020-09-13,Marvin Johnson,facebook,47,
8935,2020-09-13,Stephen Bailey,organic,49,892.0
8936,2020-09-14,Nicole Johnson,email_footer,46,
8937,2020-09-14,Kevin Riley,google,28,
8938,2020-09-14,Jill Cain,google,11,
8939,2020-09-14,Robin Johnson,email_footer,48,
8940,2020-09-14,Lindsey Jackson,email_footer,15,
8941,2020-09-14,Trevor Phillips,google,33,
8942,2020-09-14,Carol Torres,email_footer,31,
8943,2020-09-14,Ryan Brown,organic,19,899.0
8944,2020-09-14,Kevin Nguyen,google,18,898.0
8945,2020-09-14,Nathaniel Davis,organic,24,897.0
8946,2020-09-14,Robert Brown,linkedin,40,
8947,2020-09-14,Gerald Russell,google,42,
8948,2020-09-15,Alexander Oneal,organic,36,
8949,2020-09-15,Tracy Andrews,google,24,
8950,2020-09-15,Christina Johns,linkedin,47,
8951,2020-09-15,David Castillo,organic,28,
8952,2020-09-15,Sara Clayton,email_footer,20,
8953,2020-09-15,Mark Thompson,facebook,41,
8954,2020-09-16,Lori Cortez,google,15,
8955,2020-09-16,John Frederick,google,45,
8956,2020-09-16,Anna Thomas,linkedin,40,
8957,2020-09-16,Scott Burke,linkedin,9,900.0
8958,2020-09-16,Oscar Velasquez,facebook,44,
8959,2020-09-16,Shane Price,linkedin,29,
8960,2020-09-17,Angela Cowan,organic,9,902.0
8961,2020-09-17,Steven Perkins MD,google,33,
8962,2020-09-17,George Hill,google,49,903.0
8963,2020-09-17,Nicholas Gentry IV,google,44,
8964,2020-09-17,Sarah Carlson,google,23,
8965,2020-09-17,Hailey Boyd,linkedin,47,
8966,2020-09-17,Joseph Irwin,email_footer,39,
8967,2020-09-17,Dillon Gonzalez,organic,39,901.0
8968,2020-09-18,William Williams,organic,41,905.0
8969,2020-09-18,Erica Burton,organic,48,
8970,2020-09-18,Jennifer Gross,linkedin,16,
8971,2020-09-18,Patricia Rogers,organic,27,
8972,2020-09-18,Diane Hughes,organic,12,904.0
8973,2020-09-19,Haley Mack,email_footer,33,
8974,2020-09-19,James Vang,google,46,
8975,2020-09-19,Jasmine Lowe,facebook,45,
8976,2020-09-19,Stacy Gutierrez,email_footer,41,
8977,2020-09-19,Lisa Poole,linkedin,21,
8978,2020-09-19,Gina Jensen,google,26,
8979,2020-09-19,Timothy Johnson,facebook,34,
8980,2020-09-20,Glen Love,organic,34,906.0
8981,2020-09-20,Jamie Browning,google,24,
8982,2020-09-20,Victoria Hooper,google,14,907.0
8983,2020-09-20,Benjamin Pierce,facebook,15,
8984,2020-09-20,Eric Daniels,facebook,20,
8985,2020-09-20,Lisa Walters,linkedin,9,
8986,2020-09-20,Brianna Wright,facebook,47,
8987,2020-09-20,David Gonzales,facebook,13,
8988,2020-09-20,John Graham,google,14,908.0
8989,2020-09-20,Evan Taylor,facebook,37,
8990,2020-09-21,Juan Sanchez,facebook,25,
8991,2020-09-21,Steven Mcguire,linkedin,29,
8992,2020-09-21,Nicholas Jackson,facebook,40,
8993,2020-09-22,Michelle Serrano,linkedin,24,
8994,2020-09-22,Jill Forbes,google,34,
8995,2020-09-22,Peter Black,linkedin,14,
8996,2020-09-22,Joshua White,linkedin,48,
8997,2020-09-22,Donald Austin,email_footer,39,
8998,2020-09-22,Erin Hendricks,organic,11,909.0
8999,2020-09-22,Sharon Gibson,facebook,28,
9000,2020-09-22,Katherine Davis,organic,16,910.0
9001,2020-09-22,Nicole Henderson,organic,11,912.0
9002,2020-09-22,Jordan Jennings,organic,42,911.0
9003,2020-09-23,Matthew Graves,email_footer,35,
9004,2020-09-23,Jennifer Evans,organic,40,913.0
9005,2020-09-23,Lisa Moore,facebook,12,
9006,2020-09-23,Brittany Lang,organic,21,915.0
9007,2020-09-23,Rebecca Hart,linkedin,39,
9008,2020-09-23,Anna Scott,email_footer,33,
9009,2020-09-23,Mr. Jeffrey Ellis DDS,email_footer,16,
9010,2020-09-23,Samantha Hall,google,9,914.0
9011,2020-09-23,Angel James,email_footer,44,
9012,2020-09-24,Bethany Fernandez,google,9,916.0
9013,2020-09-24,Thomas Ramos,email_footer,47,
9014,2020-09-24,Brian Nichols,linkedin,27,
9015,2020-09-24,Tim Reilly,linkedin,24,
9016,2020-09-24,Julian White,linkedin,13,
9017,2020-09-24,Brandon Chapman,organic,43,917.0
9018,2020-09-24,William Gonzalez,email_footer,12,
9019,2020-09-25,Danielle Wood,organic,43,
9020,2020-09-25,Robert Williams,linkedin,49,
9021,2020-09-25,Anna Spencer,linkedin,34,
9022,2020-09-25,Kenneth Blackwell,organic,35,918.0
9023,2020-09-25,Jeffery Baldwin,facebook,23,
9024,2020-09-25,Andrew Brown,email_footer,45,
9025,2020-09-26,Melissa Hendricks,google,18,919.0
9026,2020-09-26,Wendy Pace,google,22,
9027,2020-09-27,Christian Allen,google,33,
9028,2020-09-27,Timothy Myers,organic,20,922.0
9029,2020-09-27,Roger Pollard,facebook,35,
9030,2020-09-27,Barbara Terrell,organic,11,920.0
9031,2020-09-27,Carolyn Ho,google,48,
9032,2020-09-27,Elizabeth Smith,linkedin,33,
9033,2020-09-27,William Levine,email_footer,11,
9034,2020-09-27,Pamela Anderson,organic,18,921.0
9035,2020-09-27,Isaac Lee,linkedin,17,
9036,2020-09-27,Jeanette Henson,linkedin,23,
9037,2020-09-27,Gregory Ruiz,email_footer,27,
9038,2020-09-27,Amy Proctor,organic,38,
9039,2020-09-27,Katrina Lewis,email_footer,22,
9040,2020-09-27,Steven Phillips,linkedin,27,
9041,2020-09-27,Douglas Jones,google,30,
9042,2020-09-28,Danielle Price,organic,32,
9043,2020-09-28,Brianna Woods,organic,48,923.0
9044,2020-09-28,Jennifer Wall,google,37,
9045,2020-09-28,Brian Skinner,organic,13,924.0
9046,2020-09-28,Ryan Anderson,email_footer,31,
9047,2020-09-28,Tracy Mendoza,facebook,16,
9048,2020-09-28,Rebecca Jones,facebook,15,
9049,2020-09-28,Ashley Dean,organic,43,
9050,2020-09-28,Angela Parker,email_footer,44,
9051,2020-09-28,Edward Watson,email_footer,11,
9052,2020-09-29,Brandon Barber,email_footer,45,
9053,2020-09-29,Diana Carney,google,35,
9054,2020-09-29,Lisa Garza,email_footer,28,
9055,2020-09-29,Christine Gibson,organic,17,925.0
9056,2020-09-29,Marissa Payne MD,google,24,
9057,2020-09-29,Traci Chandler,facebook,16,
9058,2020-09-29,William Taylor,google,28,
9059,2020-09-29,Aaron Alexander,email_footer,45,
9060,2020-09-29,Tammy Thomas,linkedin,28,
9061,2020-09-30,Scott King,google,47,
9062,2020-09-30,Nancy Stephens,email_footer,19,
9063,2020-09-30,Ronald Stanley,facebook,20,
9064,2020-09-30,Casey Roman,organic,11,
9065,2020-09-30,James Moreno,linkedin,12,
9066,2020-09-30,Danielle Davis,facebook,15,
9067,2020-10-01,Jill Bird,facebook,35,
9068,2020-10-01,Tony Smith,google,32,
9069,2020-10-01,Scott Harper,organic,19,926.0
9070,2020-10-01,Joshua Patterson DDS,email_footer,21,
9071,2020-10-01,Raymond Crosby,linkedin,30,
9072,2020-10-01,Elizabeth Hayes,google,41,
9073,2020-10-01,Mary Jackson,google,49,
9074,2020-10-01,Mr. Eric Patterson,google,37,
9075,2020-10-01,Richard Blackwell,email_footer,29,
9076,2020-10-01,Karla Duncan,organic,29,927.0
9077,2020-10-01,Scott Frederick,organic,20,928.0
9078,2020-10-02,Courtney Short,facebook,44,
9079,2020-10-02,Marcus Luna,organic,24,
9080,2020-10-02,Stacey Rich,organic,28,930.0
9081,2020-10-02,Brian Trujillo,linkedin,24,
9082,2020-10-02,Isabel Davis,google,47,
9083,2020-10-02,Jose Collins,facebook,30,
9084,2020-10-02,John Delgado,email_footer,9,
9085,2020-10-02,Samantha Gomez,linkedin,17,
9086,2020-10-02,Brian Pierce,organic,25,929.0
9087,2020-10-02,John Davis,organic,36,
9088,2020-10-02,Kendra Smith,facebook,36,
9089,2020-10-02,Kristin Jones,email_footer,16,
9090,2020-10-02,Erika Flynn,facebook,44,
9091,2020-10-03,Tonya Roy,linkedin,24,
9092,2020-10-03,Ronald Silva,organic,24,
9093,2020-10-03,Valerie Gaines,email_footer,38,
9094,2020-10-03,Monica Wade,linkedin,45,
9095,2020-10-03,Jesse Herrera,organic,48,931.0
9096,2020-10-03,Barbara Potter,linkedin,15,
9097,2020-10-03,Carl Jones,google,32,
9098,2020-10-03,Jeffery Woods,google,47,
9099,2020-10-03,Nicole Holden,organic,29,
9100,2020-10-03,Ann Powell,google,35,
9101,2020-10-04,Emily Kennedy,google,49,932.0
9102,2020-10-04,Robert Moore,email_footer,47,
9103,2020-10-04,Erin Baker,facebook,29,
9104,2020-10-04,Jacob Davis,organic,27,
9105,2020-10-04,Theodore Woods,linkedin,41,
9106,2020-10-04,Stephen Wagner,facebook,42,
9107,2020-10-04,Kimberly Ellison,email_footer,46,
9108,2020-10-04,Judy Hansen PhD,organic,12,
9109,2020-10-04,David Morse,linkedin,26,
9110,2020-10-04,Barry Bradley,facebook,28,
9111,2020-10-05,Andrew Hernandez,google,36,
9112,2020-10-05,Duane Pierce,email_footer,35,
9113,2020-10-05,Christian Lewis,facebook,30,
9114,2020-10-05,Bruce Conrad,facebook,42,
9115,2020-10-05,Donna Davis,linkedin,37,
9116,2020-10-05,Kristin Wolfe,google,46,
9117,2020-10-05,Mark Matthews,email_footer,36,
9118,2020-10-05,David Bryant,organic,17,933.0
9119,2020-10-06,Vickie Hunter,google,29,935.0
9120,2020-10-06,Amy Morse,google,16,934.0
9121,2020-10-06,Crystal Avery,organic,48,
9122,2020-10-06,Erin Strickland,linkedin,23,
9123,2020-10-06,Matthew Ramos,email_footer,48,
9124,2020-10-06,Laurie Reed,organic,33,
9125,2020-10-06,Clinton Bryant,email_footer,10,
9126,2020-10-06,Patrick Hansen,email_footer,43,
9127,2020-10-06,Angel Brown,linkedin,32,
9128,2020-10-07,Lori Phelps,facebook,44,
9129,2020-10-07,Marissa Callahan,facebook,31,
9130,2020-10-07,Nicholas Mitchell,google,22,
9131,2020-10-07,Michael Ray,organic,22,937.0
9132,2020-10-07,Devin Decker,linkedin,23,
9133,2020-10-07,Mary Clay,facebook,43,
9134,2020-10-07,Mario Simon,linkedin,11,
9135,2020-10-07,Allison Campbell,linkedin,9,936.0
9136,2020-10-08,Jennifer Saunders,google,45,
9137,2020-10-08,Beth Gill,email_footer,21,
9138,2020-10-08,Noah Kidd,google,39,
9139,2020-10-08,John Rivera,email_footer,23,
9140,2020-10-08,Jane Allison,facebook,20,
9141,2020-10-09,Kayla Bush,google,11,938.0
9142,2020-10-09,Christina Barton,email_footer,20,
9143,2020-10-09,Daniel May,google,30,
9144,2020-10-09,Joshua Snyder,email_footer,39,
9145,2020-10-09,Jessica Taylor,organic,47,
9146,2020-10-10,Benjamin Rivers,organic,39,939.0
9147,2020-10-10,Justin Davis,email_footer,35,
9148,2020-10-11,Victor Adams,google,11,
9149,2020-10-11,Robert Roberts,google,17,
9150,2020-10-11,Logan Brooks,email_footer,19,
9151,2020-10-11,Virginia Peterson,linkedin,47,
9152,2020-10-11,Christopher Ortega,organic,37,
9153,2020-10-11,Amy Glass,google,47,
9154,2020-10-11,Catherine Robinson,organic,39,941.0
9155,2020-10-11,Morgan Martinez,facebook,48,
9156,2020-10-11,Thomas Yates,facebook,22,
9157,2020-10-11,Brandon Mays,organic,11,940.0
9158,2020-10-12,Glenn Johnson,email_footer,16,
9159,2020-10-12,John Martinez,organic,30,
9160,2020-10-12,Andrew Maynard,linkedin,31,
9161,2020-10-12,Daniel Allen,organic,49,
9162,2020-10-12,Brenda Lewis,email_footer,34,
9163,2020-10-13,Valerie Mills,organic,25,
9164,2020-10-13,Mary Bell,organic,18,942.0
9165,2020-10-13,John Burke,facebook,28,
9166,2020-10-13,Autumn Franklin,organic,45,943.0
9167,2020-10-13,Katherine Davidson,google,19,945.0
9168,2020-10-13,Marie Bell,organic,44,944.0
9169,2020-10-13,Lisa Garcia,linkedin,26,
